customer_id,customer_identifier_hash,first_name,last_name,date_of_birth,gender,province,email_masked,mobile_masked,bank_name,account_type,is_verified,created_at,is_repeat_customer,employment_status,net_income_zar
1147,C00197F753F0,Gareth,Singh,1999-09-10,Male,Western Cape,gar***@outlook.com,+27 84 2****,Absa,Savings,1,2023-02-01 21:48:10,0,Employed,
1148,F784393A8CF8,Liesl,Vermeulen,1966-07-14,Male,Gauteng,lie***@yahoo.co.za,+27 72 2****,Discovery Bank,,0,2025-11-05 09:22:50,1,Employed,69464.45
1149,E005DE52,Nadine,Dlamini,1993-07-18,Male,Western Cape,,,Discovery Bank,Cheque,0,2025-09-23 15:38:25,1,,47086.54
1150,A0BF144A1ED9,Fatima,Hendricks,1968-11-27,Non-binary,Northern Cape,fat***@outlook.com,+27 71 6****,,CHEQUE,0,2026-04-24 08:32:20,0,Unemployed,61546.16
1151,1D75D134EA39,Nokwanda,Du Plessis,1996-11-04,Prefer not to say,Gauteng,nok***@yahoo.co.za,+27 84 8****,,Savings,1,2023-01-21 07:12:45,0,Unemployed,55970.09
1152,636AADA7801A,Pieter,Du Plessis,1990-06-22,Prefer not to say,Western Cape,pie***@gmail.com,+27 82 3****,,Savings,1,2026-05-01 13:32:40,1,Unemployed,14956.91
1153,508BA91C2E54,Deon,Vermeulen,1983-01-10,M,Mpumalanga,deo***@webmail.co.za,+27 76 6****,,Cheque,1,2023-05-23 21:20:09,0,,10029.19
1154,B1670026AA37,Amina,Khumalo,20 Mar 1982,Female,KwaZulu-Natal,ami***@icloud.com,+27 74 2****,Absa,,1,2026-05-18 22:53:46,0,Pensioner,25425.09
1155,DE41440199D0,Nokwanda,Vermeulen,1993-08-02,M,Limpopo,nok***@webmail.co.za,+27 74 7****,Capitec,,1,2024-02-26 19:34:57,0,Employed,60936.37
1156,A1764FE558D4,Sipho,Steyn,1996-06-14,Female,Northern Cape,sip***@webmail.co.za,+27 85 8****,Nedbank,CHEQUE,1,2024-01-06 14:26:15,0,,7403.72
1157,FAAB911E7325,Bongani,Mthembu,2000-12-14,F,Gauteng,bon***@outlook.com,+27 83 7****,TymeBank,Savings,1,2023-02-22 16:06:46,0,EMPLOYED,63379.01
1158,413159AAE0E6,Trevor,Mthembu,1979-01-23,Non-binary,,tre***@icloud.com,+27 76 6****,,Savings,1,2023-03-16 21:23:26,0,Self-Employed,69608.9
1159,0472AB7BC726,Priya,Arendse,1984-01-15,Female,Northern Cape,pri***@webmail.co.za,+27 76 3****,TymeBank,,1,2025-09-10 13:51:26,0,EMPLOYED,29127.71
1160,859FB2BBAC6B,Priya,De Villiers,1997-08-27,Prefer not to say,Western Cape,pri***@outlook.com,+27 84 1****,Standard Bank,savings,1,2023-01-05 10:30:18,1,,9595.06
1161,B06FD9601761,Liesl,Khumalo,1968-01-10,Non-binary,Western Cape,lie***@webmail.co.za,,Discovery Bank,savings,1,2023-11-19 07:44:18,1,employed,12551.88
1162,84083925A7F1,Sarah,Mthembu,1990-03-28,Male,Eastern Cape,sar***@webmail.co.za,+27 82 2****,Discovery Bank,CHEQUE,1,2023-11-19 08:43:13,0,,57027.85
1163,812CE8D37E12,Riaan,Steyn,1987-01-22,Prefer not to say,KwaZulu-Natal,ria***@webmail.co.za,+27 79 5****,Capitec,Cheque,1,2025-04-23 15:14:21,1,EMPLOYED,77473.81
1164,7693B7D15566,Ayesha,Mthembu,01 Nov 2000,Prefer not to say,Gauteng,aye***@icloud.com,+27 78 4****,Capitec,Savings,1,2025-01-18 22:00:23,1,employed,7708.84
1165,71AA1AEC614B,Amina,Botha,1983-02-05,F,Free State,ami***@icloud.com,+27 79 3****,Capitec,Cheque,1,2023-05-09 18:05:30,0,EMPLOYED,10666.72
1166,BD486D9C85D1,Amina,Du Plessis,1981-10-11,Non-binary,Mpumalanga,ami***@webmail.co.za,+27 73 2****,Standard Bank,CHEQUE,1,2023-06-07 17:09:44,0,,16337.63
1167,77088CA244A1,Nokwanda,Botha,1993-01-24,Male,North West,nok***@gmail.com,+27 83 7****,Discovery Bank,savings,1,2023-10-06 19:32:07,0,,23730.43
1168,7333108BFA35,Francois,MOKOENA,1985-09-18,,Gauteng,fra***@gmail.com,+27 71 6****,Capitec,Cheque,1,2025-06-03 08:40:11,0,,10136.54
1169,8D810DA54CC8,Sarah,Coetzee,1984-07-01,Prefer not to say,Free State,sar***@outlook.com,+27 78 6****,Standard Bank,Savings,1,2025-11-08 15:37:57,0,,
1170,3C56ED0C9734,Deon,Jacobs,1965-04-08,Non-binary,Gauteng,deo***@icloud.com,+27 74 1****,Nedbank,Savings,1,2026-03-12 19:18:41,0,Pensioner,7959.85
1171,26BA9C09741B,Priya,Steyn,2001-06-07,Female,Northern Cape,pri***@outlook.com,+27 74 7****,Discovery Bank,savings,1,2023-08-31 07:44:20,1,employed,
1172,177027DA7038,Zanele,De Villiers,1982-11-27,M,Northern Cape,zan***@icloud.com,+27 79 7****,TymeBank,CHEQUE,1,2025-06-11 12:08:15,0,employed,65465.04
1173,363DEEFF6EEB,Zanele,Botha,1972-09-07,Prefer not to say,Western Cape,zan***@gmail.com,+27 82 1****,Nedbank,Savings,1,2026-03-16 16:17:29,1,,21016.03
1174,3046FA87,Gareth,Hendricks,1980-10-03,M,Free State,gar***@webmail.co.za,+27 76 5****,FNB,,1,2024-08-27 07:35:14,0,Self-Employed,68463.83
1175,47C6CA60F204,Thandi,Petersen,1999-08-16,F,KwaZulu-Natal,tha***@icloud.com,+27 76 2****,Standard Bank,Cheque,1,2025-01-11 21:43:21,0,Self-Employed,54377.7
1176,A422BE8AB61E,Liesl,Sithole,1970-02-10,Female,Free State,lie***@icloud.com,+27 73 9****,Discovery Bank,CHEQUE,1,2026-02-21 14:23:42,0,Pensioner,9198.33
1177,C934745D0F41,Riaan,Pillay,1980-11-19,Non-binary,Gauteng,ria***@yahoo.co.za,+27 82 7****,,CHEQUE,1,2023-06-10 14:55:36,0,employed,63520.1
1178,CD1EA8E895F7,Deon,Jacobs,1969-02-23,,Limpopo,deo***@webmail.co.za,+27 85 3****,Nedbank,savings,1,2025-10-07 21:36:05,0,employed,16527.57
1179,4409A4DAC2F2,Nadine,Mokoena,1967-09-23,Prefer not to say,Western Cape,nad***@webmail.co.za,+27 78 2****,Discovery Bank,Savings,1,2025-06-30 10:40:44,0,EMPLOYED,5117.37
1180,57B2888D898C,Liesl,Du Plessis,1995-03-09,F,Free State,lie***@yahoo.co.za,+27 74 9****,,Savings,0,2024-11-10 09:11:41,1,,20425.4
1181,6F0304777CEA,Bongani,Ngcobo,1992-08-12,Female,Mpumalanga,bon***@outlook.com,+27 71 4****,,,0,2025-11-10 07:50:26,0,EMPLOYED,49724.75
1182,78F9259690D2,Pieter,Khumalo,1990-12-14,F,Gauteng,pie***@outlook.com,+27 79 6****,,Cheque,0,2025-03-03 18:45:09,0,Unemployed,59573.52
1183,948D2E4941D1,Amina,Van Wyk,,Prefer not to say,Eastern Cape,ami***@yahoo.co.za,+27 79 8****,,Cheque,0,2023-08-08 19:11:55,0,Unemployed,27358.49
1184,A5CBC65AFF2A,Michael,Coetzee,1985-02-21,Male,Eastern Cape,mic***@yahoo.co.za,+27 79 3****,Standard Bank,Savings,1,2023-08-10 09:13:47,0,,61530.41
1185,5059EAC7157A,Riaan,Pillay,1995-12-21,F,Mpumalanga,ria***@webmail.co.za,+27 71 4****,Nedbank,Savings,0,2026-04-18 19:38:48,0,Unemployed,46181.97
1186,E41D7C255210,Amina,Mokoena,1968-11-05,Prefer not to say,Eastern Cape,,+27 79 8****,,CHEQUE,0,2026-05-29 09:33:17,1,EMPLOYED,33080.76
1187,233EB45F5CFC,Liesl,Arendse,1970-08-14,F,KwaZulu-Natal,lie***@gmail.com,+27 79 2****,FNB,Cheque,0,2024-04-27 18:09:34,0,employed,12790.26
1188,F7C819EC24FC,Trevor,De Villiers,2003-11-14,Prefer not to say,Limpopo,tre***@outlook.com,+27 74 2****,Capitec,savings,1,2025-12-13 08:59:34,0,Unemployed,28287.43
1189,2BD495137C15,Liesl,MOKOENA,,F,Free State,lie***@webmail.co.za,+27 84 3****,Discovery Bank,CHEQUE,1,2024-08-28 19:48:21,1,Self-Employed,66292.89
1190,AB48599F89C6,Priya,Coetzee,1991-04-07,F,KwaZulu-Natal,pri***@gmail.com,+27 82 3****,TymeBank,savings,1,2024-10-23 12:07:38,0,Employed,52504.63
1191,4EA08C09D53D,Nadine,Arendse,1966-10-16,M,Eastern Cape,nad***@icloud.com,+27 78 6****,Capitec,savings,0,2025-03-07 20:23:13,0,EMPLOYED,31255.61
1192,DEA81D59FE64,Fatima,Du Plessis,2003-11-22,F,Limpopo,fat***@gmail.com,+27 74 9****,Standard Bank,CHEQUE,0,2025-06-17 12:05:09,1,employed,39132.66
1193,0F9051C72458,Ayesha,Mahlangu,1970-09-25,M,Eastern Cape,aye***@gmail.com,+27 78 7****,Absa,CHEQUE,1,2026-02-01 18:18:02,0,EMPLOYED,47873.94
1194,9E0BA2C012CB,Lerato,Hendricks,1991-03-28,Female,Western Cape,ler***@outlook.com,+27 74 9****,Standard Bank,Savings,0,2025-10-28 12:46:45,0,employed,5006.99
1195,02B6F5D23286,Amina,Vermeulen,1985-11-16,Female,Free State,ami***@outlook.com,+27 83 8****,Discovery Bank,Savings,1,2025-10-18 17:59:21,0,,9143.66
1196,70BED89CFC40,Pieter,De Villiers,1967-08-23,,,pie***@outlook.com,+27 73 5****,Nedbank,savings,1,2024-11-12 16:42:05,0,Pensioner,10076.58
1197,F47B0821E043,Trevor,Coetzee,2000-12-26,M,Northern Cape,tre***@icloud.com,+27 82 4****,TymeBank,Savings,1,2024-11-24 22:09:27,1,,32821.84
1198,AFFD94F1EF06,Priya,Steyn,1966-06-03,Female,Mpumalanga,pri***@gmail.com,+27 73 5****,FNB,,1,2023-12-16 16:05:14,0,Employed,5189.18
1199,439150B9FAAC,Riaan,Van Wyk,2001-01-27,M,Free State,ria***@webmail.co.za,+27 74 6****,TymeBank,CHEQUE,1,2024-12-17 18:28:50,1,EMPLOYED,64306.51
1200,38A4E9D18A80,Thandi,Zulu,1993-08-22,F,Northern Cape,tha***@yahoo.co.za,+27 73 3****,Absa,CHEQUE,1,2025-12-14 07:09:18,0,Employed,
1201,D620063EE1EF,Nkosi,Pillay,1984-10-08,Male,Mpumalanga,,,Capitec,savings,1,2023-03-11 11:08:40,0,Employed,71887.71
1202,4A010E4AA8E1,Michael,Vermeulen,1989-05-20,F,Western Cape,mic***@icloud.com,+27 76 5****,Absa,Savings,1,2024-03-28 14:22:04,0,,18798.33
1203,88099F3CA783,Gareth,Mahlangu,1991-07-23,Female,,gar***@icloud.com,+27 79 6****,Capitec,,1,2023-04-15 21:13:04,0,,49248.96
1204,8DD38949F21B,mandla,Arendse,1999-09-04,Male,Northern Cape,man***@yahoo.co.za,+27 79 4****,,savings,1,2023-09-18 21:25:37,0,Pensioner,70019.8
1205,C92D4BEA6232,Deon,De Villiers,,Male,Northern Cape,deo***@outlook.com,+27 72 8****,Capitec,Savings,0,2025-02-22 09:16:53,0,Pensioner,
1206,D39C20E90D12,Pieter,Botha,1971-06-06,Female,Free State,pie***@gmail.com,+27 84 9****,TymeBank,Savings,1,2025-09-20 20:08:01,1,,19424.96
1207,EF8A3F06CC3F,Mandla,ZULU,1975-05-06,F,Free State,man***@outlook.com,+27 72 2****,FNB,savings,1,2024-02-09 11:52:27,1,,45002.18
1208,82702047,Riaan,De Villiers,1987-02-27,Non-binary,North West,ria***@icloud.com,+27 83 3****,,Cheque,0,2025-03-12 13:13:19,0,EMPLOYED,54243.14
1209,57877EA8780F,Francois,Dlamini,1980-03-14,Prefer not to say,Free State,fra***@icloud.com,+27 72 6****,Nedbank,CHEQUE,1,2023-11-06 16:17:38,1,,36281.12
1210,035E258C0516,Amina,Sithole,,F,Free State,,+27 72 5****,TymeBank,Savings,1,2023-01-31 17:15:19,0,Self-Employed,45050.88
1211,609553AC38F9,sipho,Vermeulen,1985-11-24,Female,KwaZulu-Natal,sip***@icloud.com,+27 84 7****,,savings,0,2026-02-27 22:34:58,0,Unemployed,24506.8
1212,44D97CB6E5A7,Bongani,Coetzee,1970-01-22,Prefer not to say,Limpopo,bon***@outlook.com,+27 76 9****,Nedbank,,1,2023-10-27 20:41:06,1,,36185.83
1213,E4E8B186C88C,Francois,Hendricks,1967-02-11,Prefer not to say,Northern Cape,fra***@yahoo.co.za,+27 79 6****,,Cheque,1,2025-03-12 12:07:18,0,Pensioner,40328.32
1214,773ABDF85BB4,Francois,Mabunda,,,Western Cape,fra***@webmail.co.za,+27 82 1****,Absa,savings,1,2025-12-07 12:04:14,1,Pensioner,13790.32
1215,00BF3634B568,Lerato,Jacobs,2003-04-06,Male,Eastern Cape,ler***@yahoo.co.za,+27 85 1****,Discovery Bank,savings,1,2023-04-28 22:52:40,1,EMPLOYED,61514.09
1216,49E84A2ECB91,Sarah,Mahlangu,16 Apr 1998,M,North West,sar***@webmail.co.za,+27 84 6****,Capitec,,1,2024-04-09 18:37:45,0,Unemployed,22735.75
1217,73E4B7C7612B,Liesl,Mabunda,10-14-1991,Female,Western Cape,,+27 84 3****,TymeBank,CHEQUE,0,2024-04-18 10:24:06,0,Employed,76507.64
1218,99AC7D58E3B3,Thandi,Petersen,1995-02-23,,Gauteng,tha***@gmail.com,,Discovery Bank,savings,1,2024-04-21 18:10:51,0,Self-Employed,32681.02
1219,272D237E46B7,Sarah,Ngcobo,1988-03-09,M,Free State,sar***@webmail.co.za,+27 79 1****,FNB,savings,1,2025-06-27 16:05:42,0,,40311.4
1220,D5099C814B42,Trevor,Jacobs,1973-12-16,F,KwaZulu-Natal,tre***@webmail.co.za,+27 83 7****,,,1,2024-10-11 10:05:04,0,Self-Employed,13700.72
1221,6E9FA1BE019A,Francois,Hendricks,19880514,F,Western Cape,fra***@yahoo.co.za,+27 78 7****,Standard Bank,Savings,1,2023-09-08 09:59:31,0,Employed,34021.44
1222,4660B629D9C3,Michael,Dlamini,1971-11-05,F,,mic***@icloud.com,,,savings,0,2025-03-27 08:45:57,0,employed,16141.43
1223,1181D542606F,Sipho,Arendse,1982-04-09,Male,North West,sip***@outlook.com,+27 83 2****,,CHEQUE,1,2023-09-16 09:50:05,0,employed,9111.06
1224,EA1CFC9264E7,Palesa,De Villiers,1971-11-23,Female,North West,,+27 79 8****,,Savings,1,2023-07-31 10:44:56,1,Pensioner,74633.73
1225,B04DB6454C19,Zanele,Vermeulen,19831114,M,Western Cape,zan***@yahoo.co.za,+27 79 1****,Discovery Bank,Savings,1,2024-07-23 16:31:19,0,Self-Employed,57660.08
1226,02D5B3B29412,Gareth,Vermeulen,2003-08-08,Non-binary,Mpumalanga,gar***@gmail.com,+27 71 9****,Capitec,Savings,1,2025-03-25 21:17:41,0,EMPLOYED,
1227,0FD32467C87A,Priya,Mabunda,,Non-binary,KwaZulu-Natal,pri***@outlook.com,+27 84 7****,Standard Bank,,1,2024-07-05 08:51:44,0,Self-Employed,43459.97
1228,B4E8B48F7436,Palesa,Mokoena,1997-09-24,Female,Gauteng,pal***@outlook.com,+27 73 8****,Capitec,CHEQUE,0,2024-12-10 07:52:44,1,employed,75715.62
1229,5BD254C48964,Sipho,Arendse,1976-12-15,Prefer not to say,North West,sip***@webmail.co.za,+27 82 9****,,savings,1,2026-06-01 15:11:02,0,employed,41086.12
1230,4D89E88521A7,Gareth,Du Plessis,1994-02-20,M,Mpumalanga,gar***@icloud.com,+27 85 6****,Discovery Bank,Cheque,0,2025-09-27 13:29:37,0,Pensioner,44042.86
1231,74EFED91074D,Sarah,Mabunda,1969-03-19,Female,Western Cape,sar***@yahoo.co.za,+27 85 1****,Standard Bank,savings,1,2023-08-01 12:13:08,1,Self-Employed,
1232,E7388DDEC333,Amina,Ngcobo,1998-06-23,Non-binary,Gauteng,ami***@icloud.com,+27 83 3****,Capitec,Savings,1,2024-01-16 11:24:41,0,,79663.53
1233,1E57E151B106,Nkosi,Petersen,1988-02-20,M,Eastern Cape,nko***@yahoo.co.za,+27 82 8****,Capitec,Cheque,1,2026-03-23 15:25:10,0,,28143.98
1234,AA8906A99BE5,Amina,Mokoena,1965-06-08,Non-binary,Gauteng,ami***@icloud.com,+27 84 7****,,Cheque,1,2024-07-28 22:30:37,1,Unemployed,60224.08
1235,A4EAC065A6FD,Ayesha,De Villiers,04/05/1992,Prefer not to say,North West,,+27 84 9****,,Savings,1,2024-11-11 17:47:14,0,employed,20417.12
1236,748DEC243CDB,Trevor,Botha,1968-04-16,M,,tre***@outlook.com,+27 71 3****,Capitec,Savings,1,2025-07-08 16:08:19,0,employed,40863.63
1237,556CA9F9DA36,Bongani,Daniels,1992-06-27,Prefer not to say,Gauteng,bon***@gmail.com,+27 82 6****,Absa,,1,2023-07-22 20:34:55,0,Unemployed,29498.15
1238,8083175CDCE4,Priya,Steyn,,Non-binary,Mpumalanga,pri***@webmail.co.za,,TymeBank,CHEQUE,1,2026-05-07 14:02:59,0,Employed,24312.12
1239,8E3F6B2DA0A9,Fatima,Daniels,1987-12-21,Non-binary,Mpumalanga,,+27 76 1****,Standard Bank,savings,1,2025-02-27 13:18:46,0,Unemployed,35471.61
1240,780ABE89EBE4,Nomsa,Coetzee,03-28-2003,,North West,nom***@icloud.com,+27 85 2****,TymeBank,Savings,1,2025-01-23 17:38:01,0,Self-Employed,75506.25
1241,D6D5748E8415,Ayesha,Singh,1981-02-21,F,Eastern Cape,aye***@outlook.com,+27 73 8****,Standard Bank,Savings,1,2025-02-08 10:26:32,0,Unemployed,49528.58
1242,E624A0E5C6BB,Gareth,Du Plessis,2003-03-09,Male,Eastern Cape,gar***@yahoo.co.za,+27 84 9****,Standard Bank,savings,1,2024-06-29 16:33:58,0,Employed,48082.44
1243,1428BD0BC476,Bongani,Langa,1981-07-08,M,Western Cape,bon***@webmail.co.za,+27 85 9****,Absa,CHEQUE,1,2025-12-23 08:20:15,0,,13363.61
1244,A0F23C024B13,Nomsa,Mthembu,1972-07-05,Prefer not to say,Free State,nom***@icloud.com,+27 74 4****,Absa,,1,2026-04-01 22:54:59,0,employed,36534.52
1245,8FE742D3B6CE,Bongani,Coetzee,1972-01-21,M,Free State,bon***@webmail.co.za,+27 82 9****,Absa,CHEQUE,1,2023-10-04 18:47:01,0,Unemployed,26157.41
1246,641950432038,Michael,Vermeulen,2004-12-20,F,Limpopo,mic***@yahoo.co.za,+27 78 8****,Discovery Bank,CHEQUE,1,2024-07-10 12:00:45,0,Employed,72387.28
1247,5D54599D4B5A,Thandi,Mabunda,1993-03-16,Prefer not to say,Mpumalanga,tha***@icloud.com,+27 76 9****,TymeBank,,1,2025-05-17 07:50:40,1,,56100.79
1248,411903EC1CFD,Nomsa,Sithole,2003-05-07,Male,Eastern Cape,nom***@outlook.com,+27 72 5****,Capitec,CHEQUE,1,2026-04-06 17:01:54,0,,50553.85
1249,CFFCFDCD08A9,Sipho,Khumalo,2003-02-12,Male,,sip***@yahoo.co.za,+27 84 1****,Discovery Bank,Cheque,1,2026-03-21 12:48:49,0,employed,46415.05
1250,743D9229BCE5,Mandla,Mabunda,2001-11-12,Non-binary,,man***@outlook.com,+27 84 1****,Absa,Savings,0,2023-02-26 13:52:14,0,Unemployed,33857.88
1251,F500FA253417,Sarah,Vermeulen,2002-05-05,F,Limpopo,sar***@webmail.co.za,+27 82 3****,TymeBank,Savings,1,2024-01-03 21:30:50,1,EMPLOYED,79658.26
1252,5BB10614032C,Ayesha,Khumalo,1975-06-02,Female,Limpopo,aye***@webmail.co.za,+27 83 8****,Standard Bank,Cheque,1,2026-03-12 15:55:38,0,,44492.57
1253,D65DF2FD8602,Lerato,Du Plessis,1996-08-09,Prefer not to say,KwaZulu-Natal,ler***@outlook.com,+27 76 2****,Capitec,Savings,1,2023-02-11 15:04:45,0,Pensioner,47508.41
1254,BB3457674FF4,Pieter,Ngcobo,19800802,Female,,pie***@outlook.com,+27 85 1****,TymeBank,savings,1,2024-04-06 09:52:14,0,Employed,59292.46
1255,313D53CAA19F,Nokwanda,Steyn,19940519,,Gauteng,nok***@webmail.co.za,+27 84 5****,,savings,1,2023-11-17 09:52:51,1,,59448.1
1256,9A9FBABD4E1B,Thandi,Mokoena,1991-02-07,Male,Mpumalanga,tha***@icloud.com,+27 76 9****,Discovery Bank,Savings,1,2024-09-12 17:03:05,0,EMPLOYED,10253.97
1257,665422B6B0DA,Bongani,Mahlangu,1991-01-27,Non-binary,North West,bon***@gmail.com,+27 76 6****,Absa,Savings,0,2024-01-03 16:25:55,0,,49299.72
1258,CE0F4ED787E1,Priya,Steyn,1997-07-25,F,North West,pri***@icloud.com,+27 72 4****,,Savings,1,2024-12-26 22:02:35,1,Pensioner,46130.15
1259,D3B64C2B1C8F,Bongani,Daniels,1981-05-24,Non-binary,Free State,,,Discovery Bank,CHEQUE,1,2023-12-29 20:32:16,0,Employed,24108.99
1260,6680A21A0F82,Deon,MABUNDA,1997-02-10,Male,Western Cape,deo***@outlook.com,+27 84 5****,FNB,CHEQUE,1,2023-04-08 17:16:07,0,,7831.9
1261,743B7EB5EFE7,Sarah,Mokoena,1970-12-27,,North West,sar***@icloud.com,+27 78 4****,Nedbank,CHEQUE,1,2025-06-06 20:31:08,0,employed,64878.55
1262,EAE9DB576A33,Zanele,Hendricks,2002-02-09,Prefer not to say,Mpumalanga,zan***@webmail.co.za,+27 82 3****,TymeBank,Cheque,1,2024-12-08 15:51:18,0,EMPLOYED,34331.02
1263,FF826C1A0A2F,Nomsa,Langa,02-06-1966,Prefer not to say,Western Cape,nom***@yahoo.co.za,+27 85 1****,Discovery Bank,Savings,1,2024-05-08 21:03:14,0,Unemployed,71374.87
1264,99CD8DCDF78E,Bongani,Dlamini,1990-08-13,Non-binary,Free State,bon***@gmail.com,+27 78 3****,FNB,Savings,0,2024-10-30 15:23:02,0,Pensioner,6375.6
1265,CD924CA4A102,Nkosi,Van Wyk,2000-08-04,Male,Western Cape,nko***@icloud.com,+27 74 9****,,,1,2025-04-28 07:45:34,0,Employed,47392.43
1266,8AB76ECB,Zanele,Singh,1988-10-26,Non-binary,Eastern Cape,zan***@webmail.co.za,+27 84 1****,Standard Bank,Savings,1,2023-04-08 17:58:40,0,,51738.8
1267,F93CF30CBF72,Bongani,Singh,1986-05-16,,KwaZulu-Natal,bon***@webmail.co.za,,TymeBank,,1,2023-04-25 10:12:21,1,Unemployed,11890.33
1268,A98E18131639,Francois,Singh,1987-01-24,M,Gauteng,fra***@gmail.com,+27 71 6****,Capitec,,1,2026-04-03 13:13:51,1,Pensioner,51872.55
1269,699AC0B674F4,Mandla,Langa,2001-10-09,Female,KwaZulu-Natal,man***@gmail.com,+27 74 5****,FNB,Savings,0,2026-06-02 16:39:05,1,EMPLOYED,79134.87
1270,80295CC1AA8F,Zanele,Arendse,1989-10-10,Female,Limpopo,zan***@yahoo.co.za,+27 83 8****,Discovery Bank,savings,1,2025-02-20 14:50:41,0,employed,46294.36
1271,BA1BB04A,Sarah,Ngcobo,1980-11-25,Female,Northern Cape,sar***@icloud.com,+27 73 4****,TymeBank,,1,2023-02-19 16:15:49,0,Pensioner,
1272,AE4E12F1142E,Amina,Vermeulen,1974-07-02,Prefer not to say,,,+27 83 8****,FNB,Savings,1,2023-07-11 12:18:29,0,Employed,40003.44
1273,09CBCEE47013,Riaan,Khumalo,1973-02-01,Female,Northern Cape,ria***@gmail.com,,Standard Bank,CHEQUE,1,2025-12-08 09:56:58,1,Pensioner,28368.34
1274,CA09869CBA31,Liesl,Sithole,19991109,M,Limpopo,lie***@icloud.com,+27 74 2****,Nedbank,Savings,1,2024-06-13 15:58:33,0,employed,75809.22
1275,A3BDEA4F3A0A,Pieter,Langa,1980-04-09,F,Free State,pie***@icloud.com,+27 79 8****,Standard Bank,savings,1,2026-03-29 22:40:43,0,Self-Employed,44840.32
1276,E7A99534F8B4,Thandi,Steyn,1978-08-17,Prefer not to say,Free State,tha***@gmail.com,+27 72 4****,,CHEQUE,1,2024-08-04 12:07:53,0,EMPLOYED,78663.87
1277,913C4B536883,Palesa,Mahlangu,1982-12-09,F,Mpumalanga,pal***@webmail.co.za,+27 83 4****,Standard Bank,CHEQUE,1,2023-08-24 17:28:28,0,Pensioner,15418.59
1278,6684950AADF4,Riaan,Singh,1997-11-11,Non-binary,Mpumalanga,ria***@outlook.com,+27 84 7****,FNB,CHEQUE,1,2023-03-31 20:42:01,0,Unemployed,24483.82
1279,2F2C98608A9C,Lerato,Mthembu,1979-09-14,M,Northern Cape,ler***@yahoo.co.za,+27 83 8****,Standard Bank,,1,2025-04-02 18:31:17,0,employed,20057.84
1280,5A88FE0EFDD3,Ayesha,Steyn,,,Gauteng,aye***@webmail.co.za,,Nedbank,,1,2023-08-06 20:25:22,0,Unemployed,28323.64
1281,9B8EA0AE89F3,Michael,Daniels,1971-08-17,Non-binary,KwaZulu-Natal,mic***@outlook.com,+27 85 6****,Standard Bank,,0,2023-11-20 10:26:25,0,,34989.77
1282,515AE853FCFF,Michael,Pillay,,Male,Gauteng,mic***@outlook.com,+27 71 5****,Standard Bank,savings,1,2024-09-19 20:21:08,0,EMPLOYED,31709.91
1283,7B3E6BBD2F42,Trevor,Hendricks,,M,Mpumalanga,tre***@webmail.co.za,+27 84 7****,Nedbank,,1,2024-12-06 17:10:50,1,,65436.76
1284,C84F9E4964EA,Pieter,Pillay,1979-01-22,Non-binary,Limpopo,pie***@yahoo.co.za,+27 82 6****,Standard Bank,savings,1,2024-08-27 22:29:08,0,EMPLOYED,34500.83
1285,52B3487DF12D,Palesa,Singh,19741226,F,,pal***@icloud.com,+27 73 7****,Nedbank,CHEQUE,0,2023-09-06 11:32:08,0,Unemployed,77030.49
1286,E7CC3053B7D0,Michael,Sithole,1983-09-19,Non-binary,Northern Cape,mic***@yahoo.co.za,+27 78 2****,FNB,savings,1,2023-02-24 07:26:54,1,Employed,22950.52
1287,BFBC1E866E2B,Gareth,Hendricks,1980-06-15,F,Gauteng,gar***@gmail.com,+27 73 5****,Capitec,Savings,1,2025-10-12 13:49:29,0,Employed,
1288,2C226644,Thandi,Mahlangu,1988-11-24,Prefer not to say,Limpopo,tha***@webmail.co.za,+27 73 1****,Capitec,,1,2024-05-09 21:38:59,0,Pensioner,17231.16
1289,EDC7583346F8,Trevor,Mahlangu,2002-10-14,Non-binary,Gauteng,tre***@outlook.com,+27 78 5****,Standard Bank,,1,2023-08-03 17:38:46,0,Self-Employed,26304.51
1290,8E50A56221B2,Nomsa,Pillay,1996-02-12,Prefer not to say,Eastern Cape,nom***@yahoo.co.za,+27 78 4****,Standard Bank,CHEQUE,1,2023-10-19 10:51:01,0,,42403.41
1291,6A1EF57606F9,Nokwanda,Mahlangu,27/06/2001,Non-binary,KwaZulu-Natal,nok***@gmail.com,+27 79 2****,Capitec,Cheque,1,2026-05-09 13:10:46,0,EMPLOYED,67103.96
1292,13B4486ABF78,Amina,Hendricks,06 Mar 1989,Female,Eastern Cape,ami***@yahoo.co.za,+27 74 8****,TymeBank,savings,1,2026-04-30 19:42:17,0,EMPLOYED,77915.26
1293,7A3C0DD9BC5F,mandla,Sithole,1981-11-07,Prefer not to say,Gauteng,man***@webmail.co.za,,,Cheque,1,2023-03-04 13:05:41,0,Pensioner,6420.6
1294,39F192245C9B,Sipho,Botha,1982-12-12,Prefer not to say,Western Cape,sip***@yahoo.co.za,,FNB,savings,1,2024-09-14 21:23:26,0,Unemployed,71180.38
1295,1976681BD98E,Deon,VERMEULEN,1995-08-10,F,Eastern Cape,deo***@outlook.com,+27 82 7****,,CHEQUE,1,2024-03-27 21:14:53,0,Unemployed,70639.83
